"Var1","Var2","CO_Hellenistic","CO_Roman","CO_diff","Cost","MI_Hellenistic","MI_Roman","MI_diff"
205,87,1,1,0,NA,0.500402423538188,0.500402423538188,0
205,91,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
205,92,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
205,97,1,1,0,NA,0.500402423538188,0.500402423538188,0
212,216,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
212,233,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,24,0.8,0.4,0.4,NA,0.291103166032368,0,0.291103166032368
212,26,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
212,28,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,32,0.6,0.2,0.4,NA,0.0138442938083905,0.22314355131421,-0.209299257505819
212,328,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,332,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,334,0.4,0,0.4,NA,0.1184939225613,0.673011667009256,-0.554517744447956
212,336,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
212,338,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,339,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,344,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,345,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,347,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,352,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,353,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,36,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,364,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
212,369,0.8,0.4,0.4,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,389,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,39,0.8,0.8,0,NA,0.22314355131421,0.291103166032368,-0.067959614718158
212,40,0.6,0.2,0.4,NA,0.0138442938083905,0.22314355131421,-0.209299257505819
212,409,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
212,411,0.8,0.4,0.4,NA,0.291103166032368,0,0.291103166032368
212,413,1,1,0,NA,0.673011667009256,0.673011667009256,0
212,414,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,415,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,416,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,420,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,421,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,422,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,423,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,424,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,428,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,431,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,435,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,436,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,444,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,46,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,460,0.6,0.2,0.4,NA,0.0138442938083905,0.22314355131421,-0.209299257505819
212,478,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,49,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,59,1,0.8,0.2,NA,0.673011667009256,0.291103166032368,0.381908500976888
212,69,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,70,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,78,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
212,79,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,80,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,83,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,87,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
212,91,0.6,0.2,0.4,NA,0.0138442938083905,0.22314355131421,-0.209299257505819
212,92,1,0.8,0.2,NA,0.673011667009256,0.291103166032368,0.381908500976888
212,97,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
216,233,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
216,24,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
216,26,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
216,28,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
216,32,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
216,328,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
216,332,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,334,0.4,0.4,0,NA,0.1184939225613,0.1184939225613,0
216,336,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
216,338,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,339,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
216,344,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,345,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,347,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
216,352,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,353,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,36,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,364,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
216,369,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
216,389,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,39,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
216,40,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
216,409,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
216,411,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
216,413,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
216,414,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,415,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,416,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,420,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,421,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,422,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,423,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,424,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,428,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,431,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,435,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,436,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,444,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,46,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,460,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
216,478,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,49,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,59,1,0.8,0.2,NA,0.673011667009256,0.22314355131421,0.449868115695046
216,69,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,70,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,78,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
216,79,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,80,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,83,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,87,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
216,91,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
216,92,1,0.8,0.2,NA,0.673011667009256,0.22314355131421,0.449868115695046
216,97,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
233,24,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
233,26,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,28,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
233,32,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,328,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
233,332,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,334,0.6,0.4,0.2,NA,0.0505343078431413,0.0138442938083905,0.0366900140347508
233,336,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,338,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,339,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
233,344,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,345,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,347,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
233,352,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,353,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,36,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,364,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,369,1,0.8,0.2,NA,0.500402423538188,0.291103166032368,0.20929925750582
233,389,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,39,1,0.8,0.2,NA,0.500402423538188,0.291103166032368,0.20929925750582
233,40,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,409,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,411,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
233,413,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
233,414,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,415,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,416,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,420,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,421,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,422,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,423,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,424,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,428,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,431,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,435,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,436,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,444,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,46,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,460,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,478,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,49,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,59,0.8,0.8,0,NA,0.22314355131421,0.291103166032368,-0.067959614718158
233,69,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,70,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,78,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
233,79,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,80,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,83,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,87,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
233,91,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
233,92,0.8,0.8,0,NA,0.22314355131421,0.291103166032368,-0.067959614718158
233,97,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
24,26,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,28,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
24,32,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,328,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
24,332,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,334,0.6,0.6,0,NA,0.1184939225613,0,0.1184939225613
24,336,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,338,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,339,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
24,344,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,345,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,347,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
24,352,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,353,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,36,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,364,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,369,0.6,0.6,0,NA,0.1184939225613,0,0.1184939225613
24,389,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,39,0.6,0.6,0,NA,0.1184939225613,0,0.1184939225613
24,40,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,409,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,411,1,1,0,NA,0.673011667009256,0,0.673011667009256
24,413,0.8,0.4,0.4,NA,0.291103166032368,0,0.291103166032368
24,414,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,415,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,416,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,420,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,421,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,422,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,423,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,424,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,428,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,431,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,435,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,436,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,444,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,46,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,460,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,478,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,49,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,59,0.8,0.6,0.2,NA,0.291103166032368,0,0.291103166032368
24,69,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,70,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,78,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
24,79,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,80,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,83,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,87,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
24,91,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
24,92,0.8,0.6,0.2,NA,0.291103166032368,0,0.291103166032368
24,97,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
26,28,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
26,32,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
26,328,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
26,332,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,334,0.4,0.4,0,NA,0.1184939225613,0.1184939225613,0
26,336,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
26,338,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,339,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
26,344,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,345,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,347,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
26,352,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,353,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,36,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,364,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
26,369,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
26,389,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,39,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
26,40,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
26,409,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
26,411,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
26,413,1,0.6,0.4,NA,0.673011667009256,0.1184939225613,0.554517744447956
26,414,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,415,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,416,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,420,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,421,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,422,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,423,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,424,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,428,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,431,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,435,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,436,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,444,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,46,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,460,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
26,478,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,49,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,59,1,0.8,0.2,NA,0.673011667009256,0.22314355131421,0.449868115695046
26,69,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,70,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,78,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
26,79,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,80,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,83,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,87,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
26,91,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
26,92,1,0.8,0.2,NA,0.673011667009256,0.22314355131421,0.449868115695046
26,97,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
28,32,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,328,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
28,332,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,334,0.6,0.4,0.2,NA,0.0505343078431413,0.0138442938083905,0.0366900140347508
28,336,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,338,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,339,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
28,344,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,345,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,347,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
28,352,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,353,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,36,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,364,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,369,1,0.8,0.2,NA,0.500402423538188,0.291103166032368,0.20929925750582
28,389,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,39,1,0.8,0.2,NA,0.500402423538188,0.291103166032368,0.20929925750582
28,40,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,409,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,411,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
28,413,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
28,414,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,415,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,416,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,420,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,421,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,422,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,423,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,424,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,428,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,431,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,435,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,436,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,444,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,46,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,460,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,478,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,49,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,59,0.8,0.8,0,NA,0.22314355131421,0.291103166032368,-0.067959614718158
28,69,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,70,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,78,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
28,79,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,80,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,83,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,87,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
28,91,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
28,92,0.8,0.8,0,NA,0.22314355131421,0.291103166032368,-0.067959614718158
28,97,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
32,328,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
32,332,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,334,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
32,336,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
32,338,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,339,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
32,344,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,345,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,347,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
32,352,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,353,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,36,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,364,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
32,369,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
32,389,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,39,0.8,0.4,0.4,NA,0.22314355131421,0.1184939225613,0.10464962875291
32,40,1,1,0,NA,0.673011667009256,0.500402423538188,0.172609243471068
32,409,0.6,0.6,0,NA,0.0138442938083905,0.0505343078431413,-0.0366900140347508
32,411,0.8,0.8,0,NA,0.291103166032368,0,0.291103166032368
32,413,0.6,0.2,0.4,NA,0.0138442938083905,0.22314355131421,-0.209299257505819
32,414,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,415,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,416,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,420,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,421,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,422,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,423,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,424,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,428,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,431,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
32,435,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
