start poin,end point,total cost,layer,path
334,139,8.226,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,41,8.471,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,13,9.856,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,387,10.708,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,330,12.264,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,26,13.804,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,100,13.804,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,92,14.387,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,28,14.387,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,409,15.009,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,411,15.986,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,121,17.771,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,364,17.771,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,57,19.384,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,212,19.646,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,216,19.646,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,16,22.979,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,336,25.190,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
334,63,26.924,Pergamon,C:/Users/him628/Documents/Pergamon-LCP.shp|layername=Pergamon-LCP
336,336,0.000,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,212,5.544,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,216,5.544,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,121,8.379,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,364,8.379,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,411,9.204,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,92,12.989,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,28,12.989,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,26,12.995,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,100,12.995,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,330,14.785,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,16,14.895,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,409,15.818,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,91,23.210,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,347,23.210,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,365,25.110,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,102,25.180,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,334,25.190,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,40,25.317,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,139,25.466,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,13,26.191,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,460,27.107,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,41,29.388,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,66,29.475,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,34,29.475,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,387,34.702,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,57,36.624,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
336,63,49.508,Petra,C:/Users/him628/Documents/Petra-LCP.shp|layername=Petra-LCP
347,91,0.000,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,347,0.000,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,365,1.900,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,334,1.980,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,40,2.107,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,460,3.897,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,102,5.961,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,139,6.246,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,66,8.589,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,34,8.589,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,41,9.131,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,330,10.284,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,387,11.493,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,13,11.772,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,26,11.824,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,100,11.824,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,92,12.407,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,28,12.407,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,409,13.029,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,411,14.006,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,121,15.791,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,364,15.791,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,57,17.404,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,212,17.666,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,216,17.666,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,16,20.999,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,336,23.210,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
347,63,27.584,Priene,C:/Users/him628/Documents/Priene-LCP.shp|layername=Priene-LCP
364,121,0.000,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,364,0.000,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,411,1.785,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,212,2.835,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,216,2.835,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,92,5.570,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,28,5.570,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,26,5.576,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,100,5.576,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,330,7.366,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,336,8.379,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,409,8.399,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,16,12.187,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,91,15.791,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,347,15.791,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,365,17.691,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,102,17.761,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,334,17.771,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,40,17.898,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,139,18.047,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,13,18.772,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,460,19.688,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,41,21.969,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,66,22.056,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,34,22.056,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,387,27.283,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,57,29.205,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
364,63,42.089,Samaria,C:/Users/him628/Documents/Smaria-LCP.shp|layername=Smaria-LCP
365,365,0.000,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,91,1.900,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,347,1.900,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,40,2.990,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,334,3.880,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,460,4.780,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,102,6.821,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,139,7.106,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,41,8.640,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,66,9.009,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,34,9.009,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,330,12.184,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,387,12.375,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,13,13.056,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,26,13.724,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,100,13.724,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,92,14.307,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,28,14.307,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,409,14.929,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,411,15.906,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,121,17.691,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,364,17.691,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,57,18.264,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,212,19.566,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,216,19.566,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,16,21.983,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,336,25.110,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
365,63,28.004,Samos,C:/Users/him628/Documents/Samos-LCP.shp|layername=Samos-LCP
387,387,0.000,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,66,5.850,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,34,5.850,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,41,6.881,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,460,7.628,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,40,9.385,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,334,10.708,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,91,11.493,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,347,11.493,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,365,12.375,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,102,12.394,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,139,13.569,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,13,16.193,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,330,21.776,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,57,22.823,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,26,23.316,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,100,23.316,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,92,23.900,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,28,23.900,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,409,24.521,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,63,24.733,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,411,25.498,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,121,27.283,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,364,27.283,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,16,28.446,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,212,29.159,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,216,29.159,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
387,336,34.702,Stobi,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Stobi-LCP.shp|layername=Stobi-LCP
409,409,0.000,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,26,3.530,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,100,3.530,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,92,4.395,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,28,4.395,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,330,5.278,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,411,6.614,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,121,8.399,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,364,8.399,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,212,10.275,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,216,10.275,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,91,13.029,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,347,13.029,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,365,14.929,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,102,15.000,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,334,15.009,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,40,15.136,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,139,15.285,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,336,15.818,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,13,16.010,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,460,16.926,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,16,18.162,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,41,19.207,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,66,19.294,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,34,19.294,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,387,24.521,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,57,26.443,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
409,63,39.327,Tarsos,C:/Users/him628/Documents/Tarsos-LCP.shp|layername=Tarsos-LCP
411,411,0.000,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,121,1.785,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,364,1.785,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,212,3.660,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,216,3.660,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,92,3.785,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,28,3.785,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,26,3.791,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,100,3.791,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,330,5.581,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,409,6.614,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,336,9.204,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,16,12.733,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,91,14.006,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,347,14.006,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,365,15.906,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,102,15.976,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,334,15.986,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,40,16.113,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,139,16.262,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,13,16.987,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,460,17.903,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,41,20.184,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,66,20.271,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,34,20.271,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,387,25.498,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,57,27.420,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
411,63,40.304,Tell Anafa,C:/Users/him628/OneDrive - Vrije Universiteit Amsterdam/Work/Research/GIS/Layers/icrates-orbis/Tell-Anafa-LCP.shp|layername=Tell-Anafa-LCP
460,460,0.000,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,40,1.790,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,334,3.080,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,91,3.897,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,347,3.897,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,365,4.780,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,66,4.849,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,34,4.849,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,41,5.391,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,387,7.628,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,13,8.565,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,102,9.858,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,139,10.143,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,330,14.181,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,26,15.721,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
460,100,15.721,Troia,C:/Users/him628/Documents/Troia-LCP.shp|layername=Troia-LCP
